"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"cs/0411036","Young-Han Kim","Young-Han Kim","Feedback Capacity of the First-Order Moving Average Gaussian Channel","Updated version, 36 pages, 4 figures, submitted to IEEE Trans.
  Inform. Theory",,,,"cs.IT math.IT",,"  The feedback capacity of the stationary Gaussian additive noise channel has
been open, except for the case where the noise is white. Here we find the
feedback capacity of the stationary first-order moving average additive
Gaussian noise channel in closed form. Specifically, the channel is given by
$Y_i = X_i + Z_i,$ $i = 1, 2, ...,$ where the input $\{X_i\}$ satisfies a power
constraint and the noise $\{Z_i\}$ is a first-order moving average Gaussian
process defined by $Z_i = \alpha U_{i-1} + U_i,$ $|\alpha| \le 1,$ with white
Gaussian innovations $U_i,$ $i = 0,1,....$
  We show that the feedback capacity of this channel is $-\log x_0,$ where
$x_0$ is the unique positive root of the equation $ \rho x^2 = (1-x^2) (1 -
|\alpha|x)^2,$ and $\rho$ is the ratio of the average input power per
transmission to the variance of the noise innovation $U_i$. The optimal coding
scheme parallels the simple linear signalling scheme by Schalkwijk and Kailath
for the additive white Gaussian noise channel -- the transmitter sends a
real-valued information-bearing signal at the beginning of communication and
subsequently refines the receiver's error by processing the feedback noise
signal through a linear stationary first-order autoregressive filter. The
resulting error probability of the maximum likelihood decoding decays
doubly-exponentially in the duration of the communication. This feedback
capacity of the first-order moving average Gaussian channel is very similar in
form to the best known achievable rate for the first-order
\emph{autoregressive} Gaussian noise channel studied by Butman, Wolfowitz, and
Tiernan, although the optimality of the latter is yet to be established.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:29:07 GMT""},{""version"":""v2"",""created"":""Fri, 2 Sep 2005 07:06:03 GMT""}]","2007-07-16"
"gr-qc/0411057","Raoul-Martin Memmesheimer","Raoul-Martin Memmesheimer, Gerhard Sch\""afer","Third post-Newtonian constrained canonical dynamics for binary point
  masses in harmonic coordinates","42 pages, submitted to Phys. Rev. D","Phys.Rev.D71:044021,2005","10.1103/PhysRevD.71.044021",,"gr-qc",,"  The conservative dynamics of two point masses given in harmonic coordinates
up to the third post-Newtonian (3pN) order is treated within the framework of
constrained canonical dynamics. A representation of the approximate Poincar\'e
algebra is constructed with the aid of Dirac brackets. Uniqueness of the
generators of the Poincar\'e group resp. the integrals of motion is achieved by
imposing their action on the point mass coordinates to be identical with that
of the usual infinitesimal Poincar\'e transformations. The second
post-Coulombian approximation to the dynamics of two point charges as predicted
by Feynman-Wheeler electrodynamics in Lorentz gauge is treated similarly.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 16:50:05 GMT""}]","2008-11-26"
"gr-qc/0411058","Giovanni Imponente","Giovanni Imponente","New Issues in the Inflationary Scenario","10 pages, Invited contribution for the 'New Talents' Session for the
  Proceedings of the 42nd International School of Subnuclear Physics, Erice, 29
  Aug- 6 Sept 2004, Italy -- 'J.Bell' Diploma",,,,"gr-qc",,"  We briefly review the arising of an inflationary phase in the Universe
evolution in order to discuss an inhomogeneous cosmological solution in
presence of a real self interacting scalar field minimally coupled to gravity
in the region of a slow rolling potential plateau. During the inhomogeneous de
Sitter phase the scalar field dominant term is a function of the spatial
coordinates only. We apply this generic solution to the Coleman-Weinberg
potential and to the Lemaitre-Tolman metric. This framework specialized nearby
the FLRW model allows a classical origin for the inhomogeneous perturbations
spectrum.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 17:42:03 GMT""}]","2007-05-23"
"gr-qc/0411059","Roman Konoplya","R.A. Konoplya and A.V. Zhidenko","Decay of massive scalar field in a Schwarzschild background","8 pages, 3 figures, Physics Letters B, at press","Phys.Lett. B609 (2005) 377-384","10.1016/j.physletb.2005.01.078",,"gr-qc",,"  The decay of massive scalar field in the Schwarzschild black hole background
is investigated here by consideration its quasinormal spectrum. It has been
proved that the so-called $quasi-resonant$ modes, which are arbitrary long
living (purely real) modes, can exist only if the effective potential is not
zero at least at one of the boundaries of the $R$-region. We have observed that
the quasinormal spectrum exists for all field masses and proved both
analytically and numerically that when $n \to \infty$ the real part of the
frequencies approaches the same asymptotical value ($\ln3/(8\pi M)$) as in the
case of the massless field.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 19:50:05 GMT""},{""version"":""v2"",""created"":""Sun, 6 Feb 2005 16:51:02 GMT""}]","2009-11-10"
"gr-qc/0411060","Hamilton","Andrew J. S. Hamilton and Jason P. Lisle (JILA, U. Colorado)","The river model of black holes","16 pages, 4 figures. The introduction now refers to the paper of
  Unruh (1981) and the extensive work on analog black holes that it spawned.
  Thanks to many readers for feedback that called attention to our omissions.
  Submitted to the American Journal of Physics","Am.J.Phys.76:519-532,2008","10.1119/1.2830526",,"gr-qc astro-ph",,"  This paper presents an under-appreciated way to conceptualize stationary
black holes, which we call the river model. The river model is mathematically
sound, yet simple enough that the basic picture can be understood by
non-experts. %that can by understood by non-experts. In the river model, space
itself flows like a river through a flat background, while objects move through
the river according to the rules of special relativity. In a spherical black
hole, the river of space falls into the black hole at the Newtonian escape
velocity, hitting the speed of light at the horizon. Inside the horizon, the
river flows inward faster than light, carrying everything with it. We show that
the river model works also for rotating (Kerr-Newman) black holes, though with
a surprising twist. As in the spherical case, the river of space can be
regarded as moving through a flat background. However, the river does not
spiral inward, as one might have anticipated, but rather falls inward with no
azimuthal swirl at all. Instead, the river has at each point not only a
velocity but also a rotation, or twist. That is, the river has a Lorentz
structure, characterized by six numbers (velocity and rotation), not just three
(velocity). As an object moves through the river, it changes its velocity and
rotation in response to tidal changes in the velocity and twist of the river
along its path. An explicit expression is given for the river field, a
six-component bivector field that encodes the velocity and twist of the river
at each point, and that encapsulates all the properties of a stationary
rotating black hole.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:46:04 GMT""},{""version"":""v2"",""created"":""Thu, 31 Aug 2006 19:29:11 GMT""}]","2010-05-12"
"gr-qc/0411061","Hamilton","Andrew J. S. Hamilton and Scott E. Pollack (JILA, U. Colorado)","Inside charged black holes I. Baryons","31 pages, 12 figures. Minor revisions to agree with version accepted
  for publication in PRD","Phys.Rev.D71:084031,2005","10.1103/PhysRevD.71.084031",,"gr-qc astro-ph",,"  An extensive investigation is made of the interior structure of self-similar
accreting charged black holes. In this, the first of two papers, the black hole
is assumed to accrete a charged, electrically conducting, relativistic baryonic
fluid. The mass and charge of the black hole are generated self-consistently by
the accreted material. The accreted baryonic fluid undergoes one of two
possible fates: either it plunges directly to the spacelike singularity at zero
radius, or else it drops through the Cauchy horizon. The baryons fall directly
to the singularity if the conductivity either exceeds a certain continuum
threshold kappa_oo, or else equals one of an infinite spectrum kappa_n of
discrete values. Between the discrete values kappa_n, the solution is
characterized by the number of times that the baryonic fluid cycles between
ingoing and outgoing. If the conductivity is at the continuum threshold
kappa_oo, then the solution cycles repeatedly between ingoing and outgoing,
displaying a discrete self-similarity reminiscent of that observed in critical
collapse. Below the continuum threshold kappa_oo, and except at the discrete
values kappa_n, the baryonic fluid drops through the Cauchy horizon, and in
this case undergoes a shock, downstream of which the solution terminates at an
irregular sonic point where the proper acceleration diverges, and there is no
consistent self-similar continuation to zero radius. As far as the solution can
be followed inside the Cauchy horizon, the radial direction is timelike. If the
radial direction remains timelike to zero radius (which cannot be confirmed
because the self-similar solutions terminate), then there is presumably a
spacelike singularity at zero radius inside the Cauchy horizon, which is
distinctly different from the vacuum solution for a charged black hole.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 04:20:56 GMT""},{""version"":""v2"",""created"":""Tue, 26 Apr 2005 15:41:59 GMT""}]","2010-05-12"
"gr-qc/0411062","Hamilton","Andrew J. S. Hamilton and Scott E. Pollack (JILA, U. Colorado)","Inside charged black holes II. Baryons plus dark matter","18 pages, 5 figures. Minor revisions to agree with version accepted
  for publication in PRD","Phys.Rev.D71:084032,2005","10.1103/PhysRevD.71.084032",,"gr-qc astro-ph",,"  (Abridged) This is the second of two companion papers on the interior
structure of self-similar accreting charged black holes. In the first paper,
the black hole was allowed to accrete only a single fluid of charged baryons.
In this second paper, the black hole is allowed to accrete in addition a
neutral fluid of almost non-interacting dark matter. Relativistic streaming
between outgoing baryons and ingoing dark matter leads to mass inflation near
the inner horizon. When enough dark matter has been accreted that the center of
mass frame near the inner horizon is ingoing, then mass inflation ceases and
the fluid collapses to a central singularity. A null singularity does not form
on the Cauchy horizon. Although the simultaneous presence of ingoing and
outgoing fluids near the inner horizon is essential to mass inflation, reducing
one or other of the ingoing dark matter or outgoing baryonic streams to a trace
relative to the other stream makes mass inflation more extreme, not the other
way round as one might naively have expected. Consequently, if the dark matter
has a finite cross-section for being absorbed into the baryonic fluid, then the
reduction of the amount of ingoing dark matter merely makes inflation more
extreme, the interior mass exponentiating more rapidly and to a larger value
before mass inflation ceases. However, if the dark matter absorption
cross-section is effectively infinite at high collision energy, so that the
ingoing dark matter stream disappears completely, then the outgoing baryonic
fluid can drop through the Cauchy horizon. In all cases, the solutions do not
depend on what happens in the infinite past or future. We discuss in some
detail the physical mechanism that drives mass inflation.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 04:07:44 GMT""},{""version"":""v2"",""created"":""Tue, 26 Apr 2005 15:46:46 GMT""}]","2010-05-12"
"gr-qc/0411063","Kirill Bronnikov","K.A. Bronnikov, S.V. Grinyok","Conformal continuations and wormhole instability in scalar-tensor
  gravity","8 two-column pages, latex, gc style","Grav.Cosmol. 10 (2004) 237",,,"gr-qc",,"  We study the stability of static, spherically symmetric, traversable
wormholes existing due to conformal continuations in a class of scalar-tensor
theories with zero scalar field potential (so that Fisher's well-known
scalar-vacuum solution holds in the Einstein conformal frame). Specific
examples of such wormholes are those with nonminimally (e.g., conformally)
coupled scalar fields. All boundary conditions for scalar and metric
perturbations are taken into account. All such wormholes are shown to be
unstable under spherically symmetric perturbations. The instability is proved
analytically with the aid of the theory of self-adjoint operators in Hilbert
space and is confirmed by a numerical computation.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 14:23:44 GMT""}]","2016-08-31"
"hep-ex/0411042","David Bugg","D.V. Bugg (Queen Mary, University of London)","The phase of the sigma -> pi-pi amplitude in J/Psi -> omega-pi-pi","10 pages, 4 figures, Euro. Phys. J C (in press)",,"10.1140/epjc/s2004-02031-0",,"hep-ex",,"  The phase variation of the sigma -> pi-pi amplitude is accurately determined
as a function of mass from BES II data for J/Psi -> omega-pi-pi. The
determination arises from interference with the strong b1(1235)-pi amplitude.
The observed phase variation agrees within errors with that in pi-pi elastic
scattering.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 16:03:02 GMT""}]","2009-11-10"
"hep-ex/0411043","David Bugg","L.Y. Dong (IHEP, Beijing, PR China) D.V. Bugg (Queen Mary, University
  of London, UK)","The Kappa in J/Psi -> K^+pi^-K^-pi^+","1 page",,,,"hep-ex",,"  This paper has been withdrawn pending discussions
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:39:40 GMT""},{""version"":""v2"",""created"":""Thu, 18 Nov 2004 10:44:54 GMT""}]","2007-05-23"
"hep-ex/0411044","Arie Bodek","Arie Bodek","The Jupiter Electron Scattering Program at Jefferson Lab","3 pages 4 figures,Talk given by Arie Bodek at DPF2004 Conference, to
  be published in International Journal of Modern Physics","Int.J.Mod.Phys.A20:3089-3092,2005","10.1142/S0217751X05025814",,"hep-ex",,"  JUPITER (Jlab Unified Program to Investigate nuclear Targets and
Electroproduction of Resonances) is a new collaboration between the Nuclear
Physics Electron Scattering and High Energy Physics Neutrino Scattering
  Communities to Investigate the Structure of
  Nucleons and Nuclei with Electron and Neutrino Beams.
  The first phase of JUPITER is Hall C experiment E04-001 on
  Inclusive Electron Scattering from Nuclear Targets. First data run of E04-001
is currently scheduled for January of 2005.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:39:47 GMT""}]","2010-11-05"
"hep-ex/0411045","Monica Vazquez","Monica Vazquez (On behalf of the ZEUS, H1, HERMES and HERA-B
  collaborations)","Exotic hadronic states at HERA","10 pages, 6 figures, proceedings of the Hadron Structure 2004
  conference, Smolenice castle. Slovakia, 30 Aug.-3 Sep.(2004)","Acta Phys.Slov.55:109-118,2005",,,"hep-ex",,"  Recent results from H1, ZEUS, HERMES and HERA-B on searches for exotic
baryons in ep collisions, eD scattering and pA scattering at HERA are reviewed.
Evidence for the production of the strange pentaquark Theta^+ and of a narrow
anti-charmed baryon decaying to D^{*-}p together with negative results of
pentaquark searches at HERA are presented.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:57:24 GMT""}]","2014-11-17"
"hep-lat/0411014","Craig McNeile","UKQCD Collaboration:C McNeile, and C.Michael","Searching for chiral logs in the static-light decay constant",,"JHEP0501:011,2005","10.1088/1126-6708/2005/01/011",,"hep-lat",,"  Using the clover fermion action in unquenched QCD with pion masses as low as
420 MeV, we look for evidence for chiral logs in the static-light decay
constant. There is some evidence for a chiral log term, if the original static
theory of Eichten and Hill is used. However, the more precise data from the
static action of the ALPHA collaboration do not show any evidence for
non-linear dependence of the static-light decay constant on the light quark
mass. We make some comments on the connection between chiral perturbation
theory for decay constants of the pion and static-light meson.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 17:05:08 GMT""}]","2009-11-10"
"hep-lat/0411015","Jonna Koponen","J. Koponen, for UKQCD Collaboration","B_s mesons from the lattice: Excited states","5 pages. A talk presented at the Workshop on QCD in Extreme
  Environments",,,,"hep-lat",,"  The energies of different angular momentum states of a heavy-light meson were
measured on a lattice in PRD 58, 34506 (1998) . We have now continued this
study using several different lattices, quenched and unquenched, that have
different physical lattice sizes, clover coefficients, hopping parameters and
quark-gluon couplings. The heavy quark is taken to be infinitely heavy, whereas
the light quark mass is approximately that of the strange quark. By
interpolating in the heavy and light quark masses we can thus compare the
lattice results with the B_s meson. Most interesting is the lowest P-wave B_s
state, since it is possible that it lies below the BK threshold and hence is
very narrow. Unfortunately, there are no experimental results on P-wave B_s
mesons available at present.
  In addition to the energy spectrum, we measured earlier also vector (charge)
and scalar (matter) radial distributions of the light quark in the S-wave
states of a heavy-light meson on a lattice (PRD 65, 014512 (2002) and Eur.
Phys. J. C 28, 79 (2003)). Now we are extending the study of radial
distributions to P-wave states.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:49:25 GMT""}]","2007-05-23"
"hep-lat/0411016","Vittorio Lubicz","D. Becirevic, D. Guadagnoli, G. Isidori, V. Lubicz, G. Martinelli, F.
  Mescia, M. Papinutto, S. Simula, C. Tarantino, G. Villadoro","SU(3)-breaking effects in kaon and hyperon semileptonic decays from
  lattice QCD","17 pages, 8 figures. Based on talks given at: DAFNE 2004: Physics at
  meson factories, Laboratori Nazionali di Frascati (Italy), June 7-11, 2004;
  VIII International Conference on ""Electron-Nucleus Scattering"", Marciana
  Marina (Italy), June 21-25, 2004; Lattice 2004, Fermi National Accelerator
  Laboratory, Batavia, Illinois (USA), June 21-26, 2004; ICHEP 2004, Beijing
  (China), August 16-22, 2004","Eur.Phys.J. A24S1 (2005) 69-73","10.1140/epjad/s2005-05-012-0","LPT Orsay, 04-73, RM3-TH/04-22, ROME1-1388/2004","hep-lat hep-ph",,"  We discuss the result of a recent quenched lattice calculation of the K -> pi
vector form factor at zero-momentum transfer, relevant for the determination of
|V_us| from K-> pi l nu decays. Using suitable double ratios of three-point
correlation functions, we show that it is possible to calculate this quantity
at the percent-level precision. The leading quenched effects are corrected for
by means of quenched chiral perturbation theory. The final result, f+(0) =
0.960 +- 0.005_stat +- 0.007_syst, turns out to be in good agreement with the
old quark model estimate made by Leutwyler and Roos. In this paper, we discuss
the phenomenological impact of the lattice result for the extraction of |V_us|,
by updating the analysis of K -> pi l nu decays with the most recent
experimental data. We also present a preliminary lattice study of hyperon Sigma
-> n l nu decays, based on a similar strategy.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:20:22 GMT""}]","2009-11-10"
"hep-ph/0411157","Alexander Gamayun","A.V. Gamayun, E.V. Gorbar","Dynamical Symmetry Breaking on a Cylinder in Magnetic Field","8 pages, 2 figures;comments and references added","Phys.Lett. B610 (2005) 74-79","10.1016/j.physletb.2005.01.079",,"hep-ph",,"  We study dynamical symmetry breaking on a cylinder in external magnetic field
parallel to the axis of cylinder when magnetic field affects the dynamics of
fermions only through the Aharonov-Bohm phase. We find that unlike other
previously studied cases magnetic field in our case counteracts the generation
of dynamical fermion mass which decreases with magnetic field. There exists
also a purely kinematical contribution to the fermion gap which grows linearly
with magnetic field. Remarkably, we find that the total fermion gap, which
includes both the dynamical and kinematical contributions, always increases
with magnetic field irrespectively the values of coupling constant and the
radius of cylinder. Thus, although the dynamical mass is suppressed, external
magnetic field does enhance the total fermion gap in the spectrum.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:34:55 GMT""},{""version"":""v2"",""created"":""Mon, 6 Dec 2004 14:45:55 GMT""}]","2009-11-10"
"hep-ph/0411158","Mu-Chun Chen","Mu-Chun Chen and K.T. Mahanthappa","Relating Leptogenesis to Low Energy Flavor Violating Observables in
  Models with Spontaneous CP Violation","RevTeX4, 21 pages; v2: references added, version to appear in Phys.
  Rev. D","Phys.Rev. D71 (2005) 035001","10.1103/PhysRevD.71.035001","BNL-HET-04/19, COLO-HEP-505","hep-ph",,"  In the minimal left-right symmetric model, there are only two intrinsic CP
violating phases to account for all CP violation in both the quark and lepton
sectors, if CP is broken spontaneously by the complex phases in the VEV's of
the scalar fields. In addition, the left- and right-handed Majorana mass terms
for the neutrinos are proportional to each other due to the parity in the
model. This is thus a very constrained framework, making the existence of
correlations among the CP violation in leptogenesis, neutrino oscillation and
neutrinoless double beta decay possible. In these models, CP violation in the
leptonic sector and CP violation in the quark sector are also related. We find,
however, that such connection is rather weak due to the large hierarchy in the
bi-doublet VEV required by a realistic quark sector.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 19:03:31 GMT""},{""version"":""v2"",""created"":""Thu, 20 Jan 2005 23:21:00 GMT""}]","2009-11-10"
"hep-ph/0411159","JoAnne Hewett","Klaus Desch, JoAnne Hewett, Akiya Miyamoto, Yasuhiro Okada, Mark
  Oreglia, Georg Weiglein, Satoru Yamashita","The Linear Collider Physics Case: International Response to the
  Technology Independent Questions Posed by the International Technology
  Recommendation Panel","Presented at International Conference on Linear Colliders (LCWS04),
  Paris, France, 19-24 April, 2004",,,"SLAC-PUB-10853, IPPP/04/72, DCPT/04/144","hep-ph",,"  The International Technology Recommendation Panel distributed a list of
questions to each major laboratory. Question 30, part b and d, were technology
independent and related to the physics goals of the Linear Collider. An
international panel, with representation from Asia, Europe, and the Americas,
was formed by the World Wide Study during LCWS04 to formulate a response. This
is given below and constitutes the response of the world-wide Linear Collider
community.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 19:07:57 GMT""}]","2007-05-23"
"hep-ph/0411160","Jozef Dudek","T.Burns, F.E.Close & J.J.Dudek","Pentaquark implications for exotic mesons",,"Phys.Rev.D71:014017,2005","10.1103/PhysRevD.71.014017",,"hep-ph",,"  If the exotic baryon $\Theta^+(1540)$ is a correlated $udud\bar{s}$ with $J^P
= {1/2}^+$, then there should exist an exotic meson, $J^P = 1^-$ $\vartheta^+
(S=+2)$ $\to K^+K^0$ $\sim 1.6$GeV with width $O(10-100)$MeV. The
$\pi_1(1400;1600)$ may be broad members of {\bf 10} $\pm$ \10bar in such a
picture. Vector mesons in the 1.4 - 1.7GeV mass range are also compared with
this picture.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:40:20 GMT""}]","2014-11-18"
"hep-ph/0411161","Tom Steele","V. Elias, R. B. Mann, D.G.C. McKeon and T.G. Steele","Higher Order Stability of a Radiatively Induced 220 GeV Higgs Mass","revtex, 6 pages. Analysis and text is expanded in revised version","Phys.Rev.D72:037902,2005","10.1103/PhysRevD.72.037902",,"hep-ph",,"  The effective potential for radiatively broken electroweak symmetry in the
single Higgs doublet Standard Model is explored to four sequentially subleading
logarithm-summation levels (5-loops) in the dominant Higgs self-interaction
couplant $\lambda$. We augment these results with all contributing leading
logarithms in the remaining large but sub-dominant Standard Model couplants
(t-quark, QCD and $SU(2)\otimes U(1)$ gauge couplants) as well as next to
leading logarithm contributions from the largest of these, the t-quark and QCD
couplants. Order-by-order stability is demonstrated for earlier leading
logarithm predictions of an order 220 GeV Higgs boson mass in conjunction with
fivefold enhancement of the value for $\lambda$ over that anticipated from
conventional spontaneous symmetry breaking.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:14:31 GMT""},{""version"":""v2"",""created"":""Wed, 7 Sep 2005 16:06:33 GMT""}]","2011-01-13"
"hep-ph/0411162","Yasuhiko Tsue","K.Watanabe, Y.Tsue, S.Nishiyama (Kochi Univ., Japan)","Amplification of Quantum Meson Modes in the Late Time of Chiral Phase
  Transition","17 pages, 16 figures","Prog.Theor.Phys. 113 (2005) 369-384","10.1143/PTP.113.369",,"hep-ph",,"  It is shown that there exists a possibility of amplification of amplitudes of
quantum pion modes with low momenta in the late time of chiral phase transition
by using the Gaussian wave functional approximation in the O(4) linear sigma
model. It is also shown that the amplification occurs in the mechanism of the
resonance by forced oscillation as well as the parametric resonance induced by
the small oscillation of the chiral condensate. These mechanisms are
investigated in both the case of spatially homogeneous system and the spatially
expanded system described by the Bjorken coordinate.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 06:53:32 GMT""}]","2009-11-10"
"hep-ph/0411163","V. I. Kopeikin","G. Domogatsky, V. Kopeikin, L. Mikaelyan, V. Sinev","Can Radiogenic Heat Sources Inside the Earth be located by their
  Antineutrino incoming Directions?","9 pages in LaTeX file, 7 ps figures. Paper submitted to journal
  Physics of Atomic Nuclei","Phys.Atom.Nucl.69:1894-1898,2006","10.1134/S1063778806110135",,"hep-ph",,"  Antineutrinos born in the U and Th decay chains inside the Earth
(``Geoneutrinos'') carry out information on the amount and distribution of
radiogenic heat sources, which is of fundamental importance for geophysics.
Models of the Earth distribute U and Th masses mainly between the continental
crust and the lower mantle. It has been much discussed recently that a number
of detectors stationed at appropriate geographical sites can separate the crust
and mantle contributions. In present work we analyze directional separation of
antineutrino signals arriving from the crust and the lower mantle with only one
detector. We find that with a ~30-kton liquid scintillation antineutrino
spectrometer using $\bar{{\nu}_e}+p \to n + e^{+}$ detection reaction and
positron and neutron coordinates reconstruction techniques the U and Th
distribution model can roughly be tested. We also consider detector calibration
using ~1 MCi commercially available Sr90-Y90 beta source which emits
antineutrinos (Emax = 2.28 MeV) in the geoneutrino energy range.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 08:22:31 GMT""}]","2008-11-26"
"hep-ph/0411164","Jin Yoshida","Yoshida Jin and Shinji Tsujikawa","Chaotic dynamics in preheating after inflation","12 pages, 10 figures, Version to appear in Classical and Quantum
  Gravity","Class.Quant.Grav. 23 (2006) 353-372","10.1088/0264-9381/23/2/006",,"hep-ph astro-ph gr-qc hep-th nlin.CD",,"  We study chaotic dynamics in preheating after inflation in which an inflaton
$\phi$ is coupled to another scalar field $\chi$ through an interaction
$(1/2)g^2\phi^2\chi^2$. We first estimate the size of the quasi-homogeneous
field $\chi$ at the beginning of reheating for large-field inflaton potentials
$V(\phi)=V_0\phi^n$ by evaluating the amplitude of the $\chi$ fluctuations on
scales larger than the Hubble radius at the end of inflation. Parametric
excitations of the field $\chi$ during preheating can give rise to chaos
between two dynamical scalar fields. For the quartic potential ($n=4$,
$V_0=\lambda/4$) chaos actually occurs for $g^2/\lambda <{\cal O}(10)$ in a
linear regime before which the backreaction of created particles becomes
important. This analysis is supported by several different criteria for the
existence of chaos. For the quadratic potential ($n=2$) the signature of chaos
is not found by the time at which the backreaction begins to work, similar to
the case of the quartic potential with $g^2/\lambda \gg 1$.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:14:07 GMT""},{""version"":""v2"",""created"":""Wed, 7 Dec 2005 05:42:44 GMT""}]","2009-11-10"
"hep-ph/0411165","Rishikesh Vaidya","Otto C. W. Kong and Rishikesh Vaidya","tanbeta enhanced contributions to b--> s gamma in SUSY without R-parity","4 pages. Talk given by R. Vaidya at the SUSY-2004 conference,
  Tsukuba, Japan, June 17-23, 2004. Title slightly changed from the conference
  talk. Style file pdproc.sty included",,,"NCU-HEP k018","hep-ph",,"  We present a systematic analysis of the decay b --> s gamma at the leading
log within the framework of Supersymmetry without R-parity. We point out some
new contributions in the form of bilinear-trilinear combination of R-parity
violating (RPV) couplings that are enhanced by large tanbeta. We also improve
by a few orders of magnitude, bounds on several combinations of RPV parameters.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:20:35 GMT""}]","2007-05-23"
"hep-ph/0411166","Thomas Schwetz","P. Huber, M. Lindner, T. Schwetz","R2D2 - a symmetric measurement of reactor neutrinos free of systematical
  errors","11 pages, 3 figures, clarifications added, some numbers in relation
  with the neutron displacement corrected, version to appear in JHEP","JHEP0502:029,2005","10.1088/1126-6708/2005/02/029","MADPH-04-1401, TUM-HEP-565/04, SISSA 83/2004/EP","hep-ph hep-ex",,"  We discuss a symmetric setup for a reactor neutrino oscillation experiment
consisting of two reactors separated by about 1 km, and two symmetrically
placed detectors, one close to each reactor. We show that such a configuration
allows a determination of $\sin^22\theta_{13}$ which is essentially free of
systematical errors, if it is possible to separate the contributions of the two
reactors in each detector sufficiently. This can be achieved either by
considering data when in an alternating way only one reactor is running or by
directional sensitivity obtained from the neutron displacement in the detector.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 10:36:37 GMT""},{""version"":""v2"",""created"":""Tue, 15 Feb 2005 13:27:33 GMT""}]","2008-11-26"
"hep-ph/0411167","Wolfgang Ochs","Wolfgang Ochs","Multiparticle Dynamics 2004","Summary talk at XXXIV International Symposium on Multiparticle
  Dynamics (ISMD 2004), Sonoma State University, Rohnert Park, California, July
  26 - August 1, 2004, 21 pages, 4 figures","Acta Phys.Polon. B36 (2005) 761",,"MPP-2004-143","hep-ph",,"  We summarize results presented at this conference with special emphasis on
hard processes with jets and heavy quarks, soft particle production, small x
structure functions and diffraction as well as heavy ion collisions and quark
gluon plasma.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 11:37:31 GMT""}]","2007-05-23"
"hep-ph/0411168","Massimo Passera","M. Passera","The Standard Model Prediction of the Muon Anomalous Magnetic Moment","30 pages, 8 figures. v2: Updated version to appear in J.Phys.G.
  Comments and references added, typo corrected in eq.(17)","J.Phys.G31:R75-R94,2005","10.1088/0954-3899/31/5/R01",,"hep-ph hep-ex hep-th",,"  This article reviews and updates the Standard Model prediction of the muon
g-2. QED, electroweak and hadronic contributions are presented, and open
questions discussed. The theoretical prediction deviates from the present
experimental value by 2-3 standard deviations, if e+e- annihilation data are
used to evaluate the leading hadronic term.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:30:59 GMT""},{""version"":""v2"",""created"":""Tue, 15 Feb 2005 14:38:05 GMT""}]","2009-07-09"
